stop_I;lat;lon;name
7378;-33.757052915763;151.042918343252;Eanot Rd Before Karloon Rd
7379;-33.7572780724921;151.041548108502;Eaton Rd After Oakes Rd
7380;-33.7856055532555;150.814083320593;Sargents Rd (Opp.Woolworths DistributionWarehouse)
7381;-33.7859042031842;150.813751223269;Sargents Rd (Before Parkhill Rd - WoolworthsDistr)
7382;-33.7742364013595;150.818046127228;Fuller St After Coates St
7383;-33.7865638905697;150.818928526792;Sargents Rd (Before Archibold Rd-HouseWithNoSteps)
7384;-33.739481555542;150.802793678913;Copeland Rd Near Tarawa Rd
7385;-33.7741324177502;150.817912016716;Fuller St (After Alson St)
7386;-33.7286421305736;150.824014634463;Luxford Rd - Opp.No.641 (Before Acacia Tce)
7387;-33.7273572912434;150.827667596899;Chestnut Cr - No.88 (Before Myrtus Cr)
7388;-33.7299448468767;150.829659286278;Chestnut Cr - Opp.No.141 (Between Chestnut Cir)
7390;-33.7694248928103;151.292478401846;Adams St Near Farnell St
7391;-33.7696168435284;151.290330407539;Adams St Near Travers Rd
7392;-33.7755343299369;151.293225994972;Carrington Pde Near Beach St
7393;-33.7734440541063;151.292193731091;Carrington Pde Near Stewart House
7394;-33.7715481715991;151.293080736165;Carrington Pde Near Gardere Av
7395;-33.7702608946431;151.293566602378;Carrington Pde Near Adina Rd
7397;-33.7695025858327;151.288436817205;Adams St Near Park St
7398;-33.7691522068198;151.28633726863;Bennett St Near Oliver St
7417;-33.904797928465;151.129467086156;New Canterbury Rd Near Melford St
7418;-33.9047948286252;151.144022432882;Marrickville Rd Near Fairfowl St
7436;-33.7215006137172;150.598338593378;Warrimoo Bush Fire Brigade Great Western Hwy
7437;-33.868544620432;150.970585179957;Fairfield East Post Office, Fairfield St
7439;-33.7407628521269;150.605961575561;Great Western Hwy After Taringha St
7441;-33.7457009047788;150.612145219685;Great Western Hwy After Hope St
7442;-33.7470973793603;150.615235401027;Layton Av After Grahame St
7443;-33.7289035504774;150.605001026123;234 Great Western Hwy
7444;-33.7331998195786;150.604166969345;Great Western Hwy After Baden Pl
7445;-33.7373728785853;150.60477318662;Blaxland Public School, Great Western Hwy
7446;-33.7386373516801;150.604987955183;Great Western Hwy After Bridge Rd
7453;-34.0245269994927;151.188430766757;Captain Cook Dr Before Lindum Rd
7454;-34.0352347706401;151.161025537509;Captain Cook Dr Before Trinity St
7455;-34.0246782865325;151.188221794757;Captain Cook Dr After Lindum Rd
7456;-34.0357064968651;151.160399264621;Captain Cook Dive Opp Trinity Drive
7457;-33.9166107287034;150.87732430091;Miller Rd Near Ryeland St
7458;-33.9163662823178;150.879075018463;Cartwright Av Near Merino St
7459;-33.915856147201;150.878392545681;Cartwright Av Near Miller Rd
7460;-33.9180701546118;150.881335731196;Miller Baptist Church Cartwright Av
7461;-33.9174578445865;150.880464843042;Cartwright Av Near Corriedale St
7462;-33.9200744174253;150.886636723635;St Therese Primary School Cartwright Av
7463;-33.9190099434237;150.883821230037;Miller Shopping Centre Cartwright Av
7464;-33.9240265592221;150.889605337733;Cartwright Av Near Mawson Dr
7465;-33.9206628810205;150.887690352912;Cartwright Av Near Maxwells Av
7466;-33.8807305033618;151.176474664281;Minogue Cr Near JV McMahon Reserve
7467;-33.8804727825965;151.176634926677;Minogue Cr Near Lewis Hoad Reserve
7471;-34.0635930824914;150.833386673857;Burns Av - No.31
7472;-34.0671997677876;150.830430847452;Macquarie Av - No.71
7473;-33.8845893633896;151.192024958556;Parramatta Rd Near Derwent St
7476;-33.9042050209705;151.089780697205;Clarence St At Varidel Av
7477;-33.903500606117;151.091454340913;Clarence St Opp Birdwood Av
7478;-33.9032445143316;151.092922494042;First Av At Clarence St
7479;-33.9044913836716;151.093360393394;First Av After Omaha St
7481;-33.9029368359104;151.092691648991;Clarence St At First Av
7482;-33.9035041725563;151.091076303959;Clarence St At Birdwood Av
7483;-33.9040193596175;151.089944712498;Clarence St After Margaret St
7486;-33.9060364876564;151.088625586158;Baltimore St Opp Indiana Pl
7487;-34.0606325519265;151.084095362582;Grays Point Rd Near Bildera Pl
7488;-34.0217260331443;151.047643383805;Woronora Boat Ramp, Near Prices Cct
7489;-34.0260105237551;151.04203583628;Woronora River Public School, Near Prices Cct
7490;-34.0601064625356;151.083117401242;Grays Point Rd Near Bildera La
7491;-34.0290475751932;151.081507523684;Princes Hwy At Hotham Rd
7492;-34.0338061968848;151.058099117669;President Av At Eton St
7494;-34.0235147699503;151.046408224514;Prices Cct Near Nundah Pl
7495;-34.0223346570379;151.046947297184;Prices Cct Near Nundah Pl
7496;-33.7652777139529;151.218743205696;St Davids Village Cook St
7497;-33.766851712114;151.219349083709;Tredinnick Village, Cook St
7498;-33.7698961161476;151.235130814219;Wakehurst Pwy Near Manly Dam Res
7499;-33.7698639489957;151.235280264278;Wakehurst Pwy Near Manly Dam Res
7500;-33.7786575592039;151.238421924299;Wakehurst Pwy Near Kirkwood St
7501;-33.7609777068902;151.216968000287;Warringah Rd At Starkey St
7502;-33.7618181259885;151.216631675162;Starkey St Opposite Jamieson Square
7503;-33.7629887716653;151.216387056051;Starkey St Before Tyrone Av
7504;-33.7646679951259;151.216814642792;Cannons Pde Near Starkey St
7505;-33.5507915560431;150.692878473184;Kurmond Rd Public School
7507;-33.821768319982;150.937217361037;Gozo Rd Near Deborah St
7508;-33.8204529490834;150.937491669092;Gozo Rd At Elvina St
7509;-33.8254137115459;150.93649936115;Gozo Rd Near Whalans Rd
7510;-33.8239173505943;150.936797768996;Gozo Rd Near Enid St
7511;-33.8176587085691;150.934416158073;Old Prospect Rd Near Grafton St
7512;-33.8137069104013;150.936545147727;Bathurst St After Grafton St
7513;-33.8194286109099;150.937682165331;Gozo Rd Near Old Prospect Rd
7514;-33.8182420521642;150.935900358258;Old Prospect Rd Near Tania St
7515;-33.8189209681671;150.941156759552;Old Prospect Rd Near Beresford Rd
7516;-33.8258977305473;150.938270669123;Whalans Rd Near Kippax St
7519;-33.7237626342807;151.004690241628;Tuckwell Rd Before Carramarr Rd
7520;-33.7225009640578;151.002474858446;Tuckwell Rd After Carramarr Rd
7521;-33.7273331200821;151.00878174543;Old Castle Hill Rd Before Gilham St
7522;-33.7250639968483;151.007069294021;Tuckwell Rd At Carcoola St
7523;-33.7298020922585;151.009058498322;Old Castle Hill Rd At Garthowen Cr
7524;-33.7288490918735;151.008992542336;Old Castle Hill Rd Opp Garthowen Cr
7525;-33.7234640720553;151.004449898155;Tuckwell Rd After Dewhurst Av
7526;-33.7248930499709;151.007061337143;Tuckwell Rd Opp Carcoola St
7527;-33.7211976709237;151.000430139764;Tuckwell Rd At Ulundri Dr
7528;-33.7221425611263;151.002134693747;Tuckwell Rd Before Dewhurst Av
7533;-33.5208778443875;151.307728687822;Fitzroy St Near Brisbane Av
7534;-33.5212130362092;151.317490832849;West St Before Oscar St Coles
7535;-33.5289253265794;151.303276758776;Kahibah Rd Near Lakeview Pde
7536;-33.5275844801161;151.303489910725;Kallaroo Rd Near Stella Rd
7537;-33.5317215675847;151.306287921148;Cowper Rd Near Mt Ettalong Rd
7538;-33.5312079787737;151.303702029707;Kahibah Rd Near Cowper Rd
7539;-33.523485422637;151.308912380344;Elanora Rd Near Calypta Rd
7540;-33.522252826428;151.308087411543;Fitzroy St Near Adelaide Av
7541;-33.525861851508;151.304835136614;Kallaroo Rd Near Dora Rd
7542;-33.5239780669088;151.306150795817;Calypta Rd Near York Rd
7550;-33.8217226740675;151.149870995936;Burns Bay Rd 200m N Of Linley Point Res
7551;-33.8183207744928;151.151358008542;Burns Bay Rd Near Cope St
7552;-33.8165143278049;151.151756339435;Burns Bay Rd Near Penrose St
7553;-33.8151992682869;151.152545451877;Burns Bay Rd Near Cullen St
7554;-33.8149153942909;151.154550259159;Burns Bay Rd Near Centennial Av
7555;-33.8151782237102;151.156106587432;Burns Bay Rd Near Garthowen Av
7556;-33.8979983406792;151.127496352953;Queen St Near Yeo Av
7557;-33.8999946959802;151.127344189415;Queen St Near Harland St
7558;-33.9027945560536;151.127144363193;Queen St Near Hanks St
7561;-33.8958281902299;151.129336474726;Clissold St Near Victoria St
7562;-33.8201601966623;151.150248787011;Burns Bay Rd 200m S Of Cope St
7563;-33.8214744340311;151.149751032025;Burns Bay Rd 350m S Of Cope St
7588;-33.9687540321473;151.041061646122;Villiers Rd Near Lorraine Av
7594;-33.4429927420283;151.343212088851;Albany St Opp Dunn St
7595;-33.7445147407741;151.000521784844;Excelsior Av After Cardiff Way
7596;-33.7446770407704;151.00051854619;Excelsior Av Opp The Hills Commmunity Centre
7599;-33.7234638699682;151.014985441786;Old Castle Hill Rd Opp Heritage Park Dr
7600;-33.7491342758511;150.998115429278;Drayton Av After George Mobbs Dr
7601;-33.7480501496187;150.999035841584;Drayton Av At Reid Av
7602;-33.7252525855447;150.976193005512;Showground Rd After Victoria Av
7603;-33.7241937571649;151.010555049326;First Farm Dr After Woodvale Pl
7604;-33.7258894271233;151.01050463924;First Farm Dr After Lynstock Av
7605;-33.7262903917932;151.008981217275;Lynstock Av After Old Castle Hill Rd
7606;-33.7226255988214;151.011948550055;First Farm Dr After Old Castle Hill Rd
7607;-33.8539382834784;151.011423878359;Clyde St Near Dellwood St
7608;-33.8516631730783;151.011835741123;Clyde St Near Brussels St
7609;-33.8665443720704;151.008655027201;Ferndell St Near Straits Av
7610;-33.8684312034018;151.008268079236;George Wa Ferndell St Near Straits Av
7611;-33.8693467113285;151.007824847576;Ferndell St Near Everley Rd
7612;-33.8682755816422;151.008066360205;George Wa Ferndell St Near Straits Av
7613;-33.8662243455827;151.008521227566;Ferndell St Near Straits Av
7614;-33.86403569465;151.009045254484;Ferndell St Near Rawson Rd
7615;-33.8572938738035;151.010760180324;Uniting C Clyde St Near Oakleigh Av
7616;-33.8554703699286;151.011139212769;Clyde St Near Dixmude St
7617;-33.9000356190213;151.012569090978;Brodie St Near Rangers Rd
7618;-33.8996825402507;151.011515163337;Sefton Golf Course Rose St
7619;-33.9005985611744;151.015750842831;Brodie St Near Angus Cr
7620;-33.9008741941814;151.017795309452;Brodie St Near Albury St
7621;-33.9001737403434;151.012478318482;Brodie St Near Rangers Rd
7622;-33.9003731948644;151.014097760145;Brodie St Near Wycombe St
7623;-33.898950769716;151.009362909376;Buist St Near Smith Rd
7624;-33.8991382551549;151.010798062826;Sefton Golf Course Buist St
7625;-33.8987524277936;151.00881332387;Buist St Near Smith Rd
7626;-33.8987317055423;151.008066756167;Buist St Near Hood St
7627;-33.858331018618;150.941284118813;Brenan St Near Green Av
7628;-33.8587377377729;150.942933783712;Brenan St Near Stimson St
7629;-33.8596853664201;150.94569928484;Brenan St Shops Marlborough St
7630;-33.8611547471088;150.945399730704;Marlborough St Near Nyora Av
7631;-33.8562936985271;150.931167315689;Brenan Park Soccer Ovals Brenan St
7632;-33.8567312138736;150.934395228468;Brenan Park Tennis Courts Brenan St
7633;-33.8572430128117;150.937270156859;Brenan St Near Oxford St
7634;-33.858051667505;150.940158770813;Brenan St Near The Boulevarde
7635;-33.7034362607162;150.560867670435;Bee Farm Rd Before Valley Rd
7636;-33.7026854498866;150.558464364895;Valley Rd Before Sassafras Gully Rd
7637;-33.8552615454342;150.924261551369;Dublin St Shops Brenan St
7638;-33.8558371160208;150.928251777651;Brenan St Near Bourke St
7640;-33.7325003607886;151.128513687465;Turramurra Station, Platform 2
7641;-33.7324535786708;151.128565363567;Turramurra Station, Platform 1
7642;-34.0468564623177;150.814380405357;Dobell Rd (Opp.Longstaff Way)
7648;-34.0447285841838;150.813548869191;Dobell Rd - No.35 (Opp.Gould Rd)
7654;-33.9451220032685;150.765724702401;Bringelly Rd Near Allenby Rd
7655;-33.9406688988119;150.739492291734;Bringelly Rd Near Kelvin Park Dr
7656;-33.9465941990572;150.77824617645;Bringelly Rd Near Glen Allen Rd
7657;-33.9457582735316;150.770250923802;Rossmore Public School And Shops Bringelly Rd
7658;-33.9485144150291;150.792269308943;Bringelly Rd Near Kelly St
7659;-33.9474231237777;150.784403035755;Bringelly Rd Near King St
7661;-33.8418147297006;151.181034105868;Serpentine Rd Near Greenwich Wharf
7662;-33.9386304819512;150.730947955545;Bringelly Public School The Northern Rd
7663;-33.9320248102192;150.727978253724;The Northern Rd Near Dart Rd
7668;-34.0432947358225;150.807195193229;Dobell Rd - Opp.No.37
7670;-33.8808685096989;151.20864053964;Elizabeth St At Hay St
7672;-34.0438580467377;150.80501205854;Dobell Rd - Opp.No.53 (Gidley Cr)
7677;-33.7864329597844;151.036433923388;Pennant Hills Rd After Tintern Av
7678;-33.785292125519;151.04099895276;Pennant Hills Rd After Martins La
7679;-33.7859066520003;151.039020684944;Pennant Hills Rd Before Tintern Av
7680;-33.7831525387894;151.04688725821;Pennant Hills Rd After Coleman Av
7681;-33.7767516703319;151.060407817776;Pennant Pde Near Mars St
7682;-33.7811221652332;151.050816515686;Pennant Hills Rd After Janell Cr
7683;-33.7820219022519;151.050308616346;Pennant Hills Rd Before Evans Rd
7684;-33.7829493027602;151.047039546347;Pennant Hills Rd At Lloyds Av
7685;-33.778926973435;151.052083380026;Pennant Hills Rd At Post Office St
7686;-33.871436125737;150.962509383169;The Horsley Dr Near Fairfield St
7687;-33.8720605954519;150.963823793374;The Horsley Dr Near Cockburn Cr
7688;-33.8688176460975;150.972455807668;Fairfield St And Matthes St
7689;-33.9035767317542;150.8871511761;North Liverpool Rd Near Lalich Av
7691;-33.8761648192741;150.970398458427;Tangerine St And Normanby St
7692;-33.869831968277;150.979826785447;Fairfield St And Donald St
7693;-33.8720596706263;150.984218929893;Woodville Rd And Lisbon St
7697;-33.8781061312867;150.979757732621;Hardware Woodville Rd Near Tangerine St
7698;-33.8856131739715;150.975266552235;Woodville Rd Near Kirrang Av
7699;-33.8857602019311;150.975457055207;Woodville Rd Near Kirrang Av
7700;-33.8781136574783;150.980082180661;Hardware Woodville Rd Near Tangerine St
7701;-33.8879607563319;150.974003442951;Woodville Rd Near Allowrie Rd
7702;-33.8916426231069;150.977459189914;Hume Hwy Near Derribong St
7704;-33.7301007027038;151.091032365473;Charles Curtis Park, Pine St
7705;-33.7288672701156;151.091545280919;Willowtree St After Capella Pl
7706;-33.7273124449332;151.090339088547;Stuart Av Before Calga Av
7707;-33.7244549108512;151.090375838713;Stuart Av After Pennant Hills Rd
7708;-33.7114498186046;151.121585282379;Grosvenor St Before Lochville St
7709;-33.7271526781186;151.087549318797;Greenhill Av Before Trelawney St
7710;-33.7282227366259;151.088430485532;Oak St At Cedar St
7711;-33.7298234997265;151.08906729145;Pine St At Begonia Rd
7712;-33.7115624483033;151.121720050433;Grosvenor St Before Braeside St
7713;-33.7095009402796;151.122203582842;Grosvenor St Before Junction Rd
7724;-34.0124702599108;151.005664858061;Menai Public School Hall Dr
7727;-34.0140145171979;151.005283041587;Hall Dr Near Barnes Cr
7732;-33.91735451637;151.071215331486;Colin St After Emma St
7734;-34.0132739905592;151.017745677012;Club Central Menai, Allison Cr
7736;-34.0167212038511;151.019239286561;Allison Cr Near Pioneer Dr
7737;-34.0147291698828;151.017608748938;Allison Cr Near Rosewood Row
7738;-34.0159714626017;151.012408532774;Caltex Service Station Menai Rd
7743;-34.0117000628196;151.014901474973;Allison Cr Near Mina Rd
7744;-33.6885536908523;151.108105519384;Asquith Station, Platform 2
7745;-33.9158781759338;150.861369993512;Hinchinbrook Dr Near Clarke Cl
7746;-33.864761169052;151.209101460475;Spring St Before Pitt St
7747;-33.8637606839887;151.209376285458;Gresham St At Bridge St
7748;-33.8733677107309;151.211144876616;Hyde Park, Park St, Stand B
7749;-33.9098060887567;150.865051416332;Wilson Rd Near Lord Howe Dr
7750;-33.9096629714045;150.865304334647;Wilson Rd Near South Liverpool Rd
7751;-33.9075896421217;150.867047893084;The Valley Plaza
7752;-33.909549060136;150.862046027951;Lord Howe Dr Near Claremont Cr
7753;-33.9103726314153;150.86451501566;Lord Howe Dr Near Wilson Rd
7754;-33.9123286177665;150.860193691148;Hinchinbrook Dr Near Keppel Cct
7755;-33.9105389703654;150.860653284271;Hinchinbrook Dr Near Groote Av
7756;-33.8805701545522;150.807062233082;Elizabeth Dr Opp Kemps Creek Sports Club
7757;-33.8971707454258;150.789505355484;Racemosa Devonshire Rd Near Racemosa Cl
7758;-33.8846069660488;150.791898736096;Devonshire Rd Near Cross St
7761;-33.7569311548092;151.154669418227;Gordon Station, Stand B
7762;-33.7566063092174;151.154416406098;Gordon Station, Stand A
7763;-33.7619999220549;151.151311307227;Norfolk St After Cecil St
7769;-33.8910267176098;150.875645835098;Brown Rd Near Aplin Rd
7770;-33.8918545237278;150.876828719598;Brown Rd Near Aplin Rd
7771;-33.8895597036516;150.872154122002;Simpson Rd Near Pavasovic Pl
7772;-33.8908442414936;150.874286894143;Simpson Rd Near Tosich Pl
7773;-33.8894802182692;150.868952171146;Bonnyrigg Heights Public School Wilson Rd
7774;-33.8889464471544;150.870451566947;Simpson Rd Near Bartok Pl
7775;-33.8906286958263;150.865956978125;Gloucester St Near Northumberland St
7776;-33.8909167124365;150.867688058469;Gloucester St Near Auckland St
7777;-33.8931885380099;150.879104335887;Brown Rd At Liverpool Parramatta Tway
7778;-33.8947866665192;150.881575706428;Brown Rd Near Cartier St
7779;-33.6263470319737;150.811327597281;Ham St Near Blackman Cr
7780;-33.8761338476279;151.280314329401;Military Rd Near Liverpool St
7781;-33.6276984272249;150.809879040353;Berger Rd Near Dargan St
7782;-33.6286140113765;150.809703952035;Berger Rd Near Snailham Cr
7783;-33.6315897323694;150.809059487843;Berger Rd Near Cardwell St
7784;-33.6319604533931;150.807265952085;Woods Rd Near Adam Cl
7785;-33.6316361638313;150.795552102036;Windsor Leagues Club Rifle Range Rd
7786;-33.8740547523777;151.28051277839;Military Rd Near Dover Rd
7787;-33.9177802774801;151.119567761669;Woolcott St Near Ann St
7788;-33.918805825931;151.119347009008;Woolcott St Near Caroline St
